-0.22,2.65,-2.04,275.98,64.36,75.07,0.04,0.66,0.16,274.48,104.66,59.37,-0.05,3.76,0.20,9.02,345.07,359.74
-0.22,2.65,-2.05,275.49,66.35,73.08,0.04,0.66,0.16,274.09,104.91,59.15,-0.03,3.76,0.20,9.27,343.57,358.27
-0.24,2.65,-2.08,276.70,39.46,91.28,0.04,0.66,0.16,273.95,105.65,58.43,-0.02,3.76,0.20,8.79,342.76,357.22
-0.23,2.65,-2.09,276.87,50.54,82.95,0.04,0.66,0.16,274.07,105.80,58.23,-0.03,3.76,0.19,8.64,342.43,356.78
-0.23,2.65,-2.09,279.34,30.77,101.31,0.04,0.66,0.16,274.01,104.33,59.78,-0.05,3.76,0.19,8.79,342.26,356.42
-0.23,2.65,-2.09,277.89,49.96,81.99,0.04,0.66,0.16,274.19,102.58,61.55,-0.08,3.76,0.17,9.52,342.30,357.05
-0.23,2.64,-2.09,277.83,51.34,80.52,0.04,0.67,0.16,274.19,101.85,62.26,-0.10,3.76,0.16,10.55,342.02,357.68
-0.23,2.64,-2.09,277.72,51.46,80.38,0.04,0.67,0.17,274.24,101.92,62.16,-0.12,3.76,0.15,10.88,342.27,358.12
-0.23,2.64,-2.09,277.64,51.63,80.19,0.04,0.67,0.17,274.30,101.75,62.32,-0.13,3.76,0.15,11.11,342.58,359.01
-0.23,2.64,-2.09,277.66,51.93,79.91,0.04,0.67,0.17,274.43,101.07,62.97,-0.14,3.76,0.14,10.83,342.83,359.61
-0.23,2.64,-2.09,277.68,52.28,79.58,0.04,0.67,0.17,274.55,101.14,62.89,-0.14,3.76,0.14,10.63,343.26,0.20
-0.23,2.64,-2.09,277.68,52.36,79.54,0.04,0.67,0.17,274.65,100.74,63.27,-0.14,3.76,0.14,10.48,344.13,0.50
-0.23,2.64,-2.09,277.71,52.39,79.51,0.04,0.67,0.17,274.79,100.95,63.03,-0.14,3.76,0.15,10.28,345.16,0.58
-0.23,2.64,-2.09,277.75,52.48,79.43,0.04,0.67,0.17,274.94,100.76,63.20,-0.13,3.76,0.15,10.10,345.89,0.56
-0.23,2.64,-2.09,277.80,52.45,79.47,0.04,0.67,0.17,275.01,100.71,63.26,-0.13,3.76,0.15,9.98,346.55,0.39
-0.23,2.64,-2.09,277.82,52.36,79.57,0.04,0.67,0.17,275.04,100.76,63.23,-0.12,3.76,0.15,9.56,347.19,0.03
-0.23,2.64,-2.09,277.86,52.40,79.53,0.04,0.67,0.17,275.05,100.73,63.26,-0.11,3.76,0.15,9.31,347.76,359.79
-0.23,2.64,-2.09,277.91,52.48,79.44,0.04,0.67,0.17,275.06,100.66,63.34,-0.11,3.76,0.15,9.14,348.38,359.57
-0.23,2.65,-2.09,277.91,52.63,79.30,0.04,0.67,0.17,275.06,100.57,63.44,-0.10,3.76,0.15,8.99,349.02,359.34
-0.23,2.65,-2.09,277.92,52.68,79.24,0.04,0.67,0.17,275.04,100.67,63.35,-0.10,3.76,0.15,8.90,349.69,359.24
-0.23,2.65,-2.09,277.93,52.67,79.26,0.04,0.67,0.17,275.05,100.38,63.67,-0.09,3.76,0.15,8.90,350.20,359.08
-0.23,2.65,-2.09,277.94,52.77,79.15,0.04,0.67,0.17,275.02,100.47,63.59,-0.09,3.77,0.15,8.69,350.51,358.93
-0.23,2.65,-2.09,277.96,52.93,78.98,0.04,0.67,0.17,275.00,100.14,63.95,-0.09,3.77,0.15,8.52,350.63,358.73
-0.23,2.65,-2.09,277.95,53.10,78.81,0.04,0.67,0.17,275.01,100.25,63.86,-0.09,3.77,0.15,8.43,350.83,358.53
-0.23,2.65,-2.09,277.96,53.24,78.66,0.04,0.67,0.17,275.00,99.98,64.11,-0.09,3.77,0.15,8.50,351.04,358.35
-0.23,2.65,-2.09,277.95,53.24,78.68,0.04,0.67,0.17,275.00,99.92,64.18,-0.08,3.77,0.16,8.50,351.18,358.21
-0.23,2.65,-2.09,277.97,53.34,78.59,0.04,0.67,0.17,275.01,100.05,64.06,-0.08,3.77,0.16,8.42,351.21,357.85
-0.23,2.65,-2.09,277.97,53.46,78.47,0.04,0.67,0.17,275.00,99.84,64.26,-0.08,3.76,0.16,8.56,351.39,357.74
-0.23,2.65,-2.09,277.96,53.52,78.40,0.04,0.67,0.17,275.00,99.97,64.14,-0.08,3.76,0.16,8.49,351.67,357.49
-0.23,2.65,-2.09,277.95,53.52,78.41,0.04,0.67,0.17,274.99,100.04,64.06,-0.07,3.76,0.17,8.55,352.00,357.30
-0.23,2.65,-2.09,277.97,53.53,78.40,0.04,0.67,0.17,275.00,100.20,63.92,-0.07,3.76,0.17,8.50,352.11,356.90
